demand,average_rating,price_difference
676.0,4.6,9
676.0,4.6,9
676.0,4.6,9
676.0,4.6,9
159.0,4.35,29
159.0,4.35,29
159.0,4.35,29
159.0,4.35,29
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
3269.0,4.5,65
78.0,3.6,1
644.0,4.550000000000001,25
644.0,4.550000000000001,25
644.0,4.550000000000001,25
644.0,4.550000000000001,25
6.0,4.5,18
75.0,3.95,0
538.0,2.95,149
538.0,2.95,149
538.0,2.95,149
538.0,2.95,149
314.0,4.65,19
314.0,4.65,19
314.0,4.65,19
314.0,4.65,19
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1595.0,4.4,23
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1617.0,4.25,45
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
1737.0,4.4,29
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
221.0,4.699999999999999,64
780.0,4.4,44
780.0,4.4,44
780.0,4.4,44
780.0,4.4,44
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
3100.0,4.5,25
941.0,4.5,22
650.0,4.4,138
650.0,4.4,138
650.0,4.4,138
650.0,4.4,138
67.0,4.699999999999999,179
620.0,4.2,89
165.0,4.300000000000001,0
165.0,4.300000000000001,0
165.0,4.300000000000001,0
165.0,4.300000000000001,0
103.0,4.35,7
103.0,4.35,7
103.0,4.35,7
103.0,4.35,7
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
1497.0,4.5,46
61.0,4.449999999999999,9
61.0,4.449999999999999,9
61.0,4.449999999999999,9
61.0,4.449999999999999,9
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
2117.0,4.4,7
888.0,4.25,0
2020.0,4.4,0
2020.0,4.4,0
2020.0,4.4,0
2020.0,4.4,0
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
2729.0,4.449999999999999,73
531.0,4.55,37
124.0,4.0,0
350.0,4.25,72
350.0,4.25,72
350.0,4.25,72
350.0,4.25,72
378.0,4.05,77
167.0,4.300000000000001,36
143.0,4.05,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
754.0,4.25,35
111.0,4.3,8
404.0,4.45,129
310.0,4.2,59
142.0,4.199999999999999,21
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1321.0,4.4,0
1545.0,4.3,50
34.0,4.449999999999999,11
147.0,4.300000000000001,5
166.0,4.1,9
20.0,4.4,0
44.0,4.7,8
37.0,4.6,0
997.0,4.2,46
43.0,4.25,6
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
449.0,4.5,77
1133.0,3.95,0
30.0,4.35,8
288.0,4.35,14
288.0,4.35,14
288.0,4.35,14
288.0,4.35,14
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
114.0,4.300000000000001,0
37.0,3.9,4
44.0,4.75,37
170.0,4.4,36
58.0,4.05,86
1336.0,4.3,6
95.0,4.35,52
62.0,3.9499999999999997,0
62.0,3.9499999999999997,0
62.0,3.9499999999999997,0
62.0,3.9499999999999997,0
190.0,4.1,14
220.0,4.300000000000001,77
944.0,4.25,0
10.0,3.95,0
224.0,3.95,32
224.0,3.95,32
224.0,3.95,32
224.0,3.95,32
422.0,4.25,39
422.0,4.25,39
422.0,4.25,39
422.0,4.25,39
919.0,4.45,7
952.0,4.35,89
952.0,4.35,89
952.0,4.35,89
952.0,4.35,89
66.0,4.55,18
66.0,4.55,18
66.0,4.55,18
66.0,4.55,18
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
211.0,4.1,332
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
1048.0,4.25,0
683.0,4.05,16
222.0,4.4,11
222.0,4.4,11
222.0,4.4,11
222.0,4.4,11
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
664.0,4.300000000000001,25
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
307.0,4.3,41
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
269.0,4.35,18
387.0,4.55,5
387.0,4.55,5
387.0,4.55,5
387.0,4.55,5
57.0,4.25,51
57.0,4.25,51
57.0,4.25,51
57.0,4.25,51
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
356.0,4.35,1
71.0,4.2,3
71.0,4.2,3
71.0,4.2,3
71.0,4.2,3
157.0,3.85,0
376.0,4.45,88
376.0,4.45,88
376.0,4.45,88
376.0,4.45,88
2107.0,4.15,0
2107.0,4.15,0
2107.0,4.15,0
2107.0,4.15,0
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
670.0,4.15,56
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
1143.0,4.05,70
854.0,4.25,22
528.0,3.8,11
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
51.0,4.0,14
218.0,4.4,0
499.0,4.45,66
280.0,4.35,0
280.0,4.35,0
280.0,4.35,0
280.0,4.35,0
365.0,4.300000000000001,0
690.0,4.0,0
64.0,4.1,4
82.0,3.8499999999999996,55
82.0,3.8499999999999996,55
82.0,3.8499999999999996,55
82.0,3.8499999999999996,55
60.0,4.1,20
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
349.0,4.5,0
177.0,4.6,103
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
1706.0,4.550000000000001,17
7.0,4.9,12
283.0,4.25,106
236.0,4.25,113
236.0,4.25,113
236.0,4.25,113
236.0,4.25,113
216.0,4.4,51
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
335.0,4.05,77
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
85.0,4.45,1
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
87.0,4.1,0
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
367.0,4.75,89
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
439.0,4.4,0
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
674.0,4.35,14
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
3073.0,4.7,0
78.0,4.550000000000001,0
71.0,4.3,18
295.0,4.5,10
295.0,4.5,10
295.0,4.5,10
295.0,4.5,10
53.0,4.65,9
218.0,4.65,11
218.0,4.65,11
218.0,4.65,11
218.0,4.65,11
119.0,4.699999999999999,105
66.0,4.55,0
66.0,4.55,0
66.0,4.55,0
66.0,4.55,0
19.0,4.3,12
19.0,4.3,12
19.0,4.3,12
19.0,4.3,12
121.0,4.05,20
121.0,4.05,20
121.0,4.05,20
121.0,4.05,20
4.0,4.75,1580
31.0,4.0,4
22.0,2.45,0
22.0,2.45,0
22.0,2.45,0
22.0,2.45,0
9.0,4.8,81
237.0,4.550000000000001,77
577.0,4.65,110
105.0,4.0,118
105.0,4.55,61
174.0,3.9000000000000004,51
259.0,4.449999999999999,0
17.0,3.8,0
42.0,3.6999999999999997,1
258.0,4.199999999999999,15
25.0,3.75,12
31.0,4.3,83
31.0,4.3,83
31.0,4.3,83
31.0,4.3,83
214.0,3.8499999999999996,0
20.0,3.85,33
39.0,3.8499999999999996,25
52.0,4.7,0
52.0,4.7,0
52.0,4.7,0
52.0,4.7,0
299.0,4.4,79
299.0,4.4,79
299.0,4.4,79
299.0,4.4,79
1349.0,4.55,0
1349.0,4.55,0
1349.0,4.55,0
1349.0,4.55,0
73.0,3.9,44
16.0,4.35,56
206.0,3.65,20
10.0,3.8,282
8.0,4.4,6
8.0,4.4,0
14.0,5.0,4
69.0,4.2,148
6.0,4.3,13
1078.0,3.8,13
1078.0,3.8,13
1078.0,3.8,13
1078.0,3.8,13
1139.0,4.4,1798
118.0,4.4,12
282.0,4.45,0
282.0,4.45,0
282.0,4.45,0
282.0,4.45,0
9.0,4.5,20
9.0,4.5,20
9.0,4.5,20
9.0,4.5,20
16.0,3.85,5197
352.0,4.35,14
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
1372.0,4.35,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
3441.0,4.6,13
2450.0,4.3,82
24.0,4.3,9
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
2499.0,4.6,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
3008.0,4.4,0
961.0,4.45,17
961.0,4.45,17
961.0,4.45,17
961.0,4.45,17
220.0,4.550000000000001,11
220.0,4.550000000000001,11
220.0,4.550000000000001,11
220.0,4.550000000000001,11
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
907.0,4.5,0
141.0,4.6,30
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
446.0,4.45,14
2335.0,4.4,39
2335.0,4.4,39
2335.0,4.4,39
2335.0,4.4,39
2745.0,4.65,75
2745.0,4.65,75
2745.0,4.65,75
2745.0,4.65,75
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
2254.0,4.0,0
59.0,4.25,19
59.0,4.25,19
59.0,4.25,19
59.0,4.25,19
24.0,4.35,20
798.0,4.65,0
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
679.0,4.35,9
734.0,4.55,0
978.0,4.6,19
978.0,4.6,19
978.0,4.6,19
978.0,4.6,19
1096.0,4.55,0
495.0,4.6,0
495.0,4.6,35
477.0,4.6,0
3012.0,4.4,40
3012.0,4.4,40
3012.0,4.4,40
3012.0,4.4,40
32.0,4.300000000000001,0
151.0,4.4,0
521.0,4.45,0
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
11103.0,4.199999999999999,25
256.0,4.25,19
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
677.0,4.4,14
1677.0,4.6,0
1677.0,4.6,0
1677.0,4.6,0
1677.0,4.6,0
279.0,4.3,0
821.0,4.550000000000001,85
821.0,4.550000000000001,85
821.0,4.550000000000001,85
821.0,4.550000000000001,85
5423.0,4.35,12
5423.0,4.35,12
5423.0,4.35,12
5423.0,4.35,12
3414.0,4.15,7
3414.0,4.15,7
3414.0,4.15,7
3414.0,4.15,7
140.0,4.5,32
152.0,4.35,40
18.0,4.4,14
3663.0,4.449999999999999,65
158.0,4.35,21
1135.0,4.3,29
1135.0,4.3,29
1135.0,4.3,29
1135.0,4.3,29
374.0,4.25,44
374.0,4.25,44
374.0,4.25,44
374.0,4.25,44
211.0,4.15,0
691.0,4.2,12
691.0,4.2,12
691.0,4.2,12
691.0,4.2,12
61.0,4.05,15
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
2434.0,4.199999999999999,0
165.0,3.8499999999999996,58
345.0,4.6,174
345.0,4.6,174
345.0,4.6,174
345.0,4.6,174
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
675.0,4.1,0
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
542.0,4.050000000000001,139
3005.0,4.35,165
3005.0,4.35,165
3005.0,4.35,165
3005.0,4.35,165
93.0,4.449999999999999,150
93.0,4.449999999999999,150
93.0,4.449999999999999,150
93.0,4.449999999999999,150
91.0,4.7,64
198.0,4.55,10
749.0,4.199999999999999,37
749.0,4.199999999999999,37
749.0,4.199999999999999,37
749.0,4.199999999999999,37
96.0,4.9,85
685.0,4.4,0
324.0,4.0,3
76.0,4.199999999999999,9
76.0,4.199999999999999,9
76.0,4.199999999999999,9
76.0,4.199999999999999,9
40.0,4.5,11
102.0,3.9,40
360.0,4.2,40
24.0,3.45,5
1551.0,4.45,29
1551.0,4.45,29
1551.0,4.45,29
1551.0,4.45,29
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
567.0,4.65,0
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
799.0,4.199999999999999,44
478.0,4.4,0
478.0,4.4,0
478.0,4.4,0
478.0,4.4,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
2012.0,4.5,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
1084.0,4.800000000000001,0
63.0,3.9499999999999997,63
147.0,4.5,14
29.0,4.55,152
29.0,4.55,152
29.0,4.55,152
29.0,4.55,152
10.0,5.0,0
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
9.0,5.0,49
1979.0,4.1,24
1979.0,4.1,24
1979.0,4.1,24
1979.0,4.1,24
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
6899.0,4.55,0
845.0,4.35,0
845.0,4.35,0
845.0,4.35,0
845.0,4.35,0
223.0,4.4,0
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
223.0,4.55,119
1217.0,4.5,2
45.0,4.55,65
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
1753.0,4.6,0
4.0,4.85,25
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3828.0,4.55,38
3268.0,4.199999999999999,6
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
1137.0,4.45,21
864.0,4.199999999999999,24
864.0,4.199999999999999,24
864.0,4.199999999999999,24
864.0,4.199999999999999,24
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
642.0,4.5,74
591.0,4.5,57
591.0,4.5,57
591.0,4.5,57
591.0,4.5,57
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
151.0,4.55,58
700.0,4.3,0
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
2269.0,3.9000000000000004,25
